chunk_id,doc_id,chunk_index,chunk_file,dataset_name,subset,split,department,document_type,category,region,created_at
pile_of_law_0000000_chunk_0369,pile_of_law_0000000,369,chunks/pile_of_law_0000000_chunk_0369.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0370,pile_of_law_0000000,370,chunks/pile_of_law_0000000_chunk_0370.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0371,pile_of_law_0000000,371,chunks/pile_of_law_0000000_chunk_0371.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0372,pile_of_law_0000000,372,chunks/pile_of_law_0000000_chunk_0372.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0373,pile_of_law_0000000,373,chunks/pile_of_law_0000000_chunk_0373.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0374,pile_of_law_0000000,374,chunks/pile_of_law_0000000_chunk_0374.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0375,pile_of_law_0000000,375,chunks/pile_of_law_0000000_chunk_0375.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0376,pile_of_law_0000000,376,chunks/pile_of_law_0000000_chunk_0376.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0377,pile_of_law_0000000,377,chunks/pile_of_law_0000000_chunk_0377.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0378,pile_of_law_0000000,378,chunks/pile_of_law_0000000_chunk_0378.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0379,pile_of_law_0000000,379,chunks/pile_of_law_0000000_chunk_0379.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0380,pile_of_law_0000000,380,chunks/pile_of_law_0000000_chunk_0380.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0381,pile_of_law_0000000,381,chunks/pile_of_law_0000000_chunk_0381.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0382,pile_of_law_0000000,382,chunks/pile_of_law_0000000_chunk_0382.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0383,pile_of_law_0000000,383,chunks/pile_of_law_0000000_chunk_0383.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0384,pile_of_law_0000000,384,chunks/pile_of_law_0000000_chunk_0384.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0385,pile_of_law_0000000,385,chunks/pile_of_law_0000000_chunk_0385.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0386,pile_of_law_0000000,386,chunks/pile_of_law_0000000_chunk_0386.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0387,pile_of_law_0000000,387,chunks/pile_of_law_0000000_chunk_0387.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0388,pile_of_law_0000000,388,chunks/pile_of_law_0000000_chunk_0388.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0389,pile_of_law_0000000,389,chunks/pile_of_law_0000000_chunk_0389.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0390,pile_of_law_0000000,390,chunks/pile_of_law_0000000_chunk_0390.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0391,pile_of_law_0000000,391,chunks/pile_of_law_0000000_chunk_0391.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0392,pile_of_law_0000000,392,chunks/pile_of_law_0000000_chunk_0392.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0393,pile_of_law_0000000,393,chunks/pile_of_law_0000000_chunk_0393.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0394,pile_of_law_0000000,394,chunks/pile_of_law_0000000_chunk_0394.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0395,pile_of_law_0000000,395,chunks/pile_of_law_0000000_chunk_0395.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0396,pile_of_law_0000000,396,chunks/pile_of_law_0000000_chunk_0396.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0397,pile_of_law_0000000,397,chunks/pile_of_law_0000000_chunk_0397.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0398,pile_of_law_0000000,398,chunks/pile_of_law_0000000_chunk_0398.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0399,pile_of_law_0000000,399,chunks/pile_of_law_0000000_chunk_0399.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0400,pile_of_law_0000000,400,chunks/pile_of_law_0000000_chunk_0400.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0401,pile_of_law_0000000,401,chunks/pile_of_law_0000000_chunk_0401.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0402,pile_of_law_0000000,402,chunks/pile_of_law_0000000_chunk_0402.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0403,pile_of_law_0000000,403,chunks/pile_of_law_0000000_chunk_0403.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0404,pile_of_law_0000000,404,chunks/pile_of_law_0000000_chunk_0404.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0405,pile_of_law_0000000,405,chunks/pile_of_law_0000000_chunk_0405.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0406,pile_of_law_0000000,406,chunks/pile_of_law_0000000_chunk_0406.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0407,pile_of_law_0000000,407,chunks/pile_of_law_0000000_chunk_0407.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0408,pile_of_law_0000000,408,chunks/pile_of_law_0000000_chunk_0408.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0409,pile_of_law_0000000,409,chunks/pile_of_law_0000000_chunk_0409.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0410,pile_of_law_0000000,410,chunks/pile_of_law_0000000_chunk_0410.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0411,pile_of_law_0000000,411,chunks/pile_of_law_0000000_chunk_0411.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0412,pile_of_law_0000000,412,chunks/pile_of_law_0000000_chunk_0412.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0413,pile_of_law_0000000,413,chunks/pile_of_law_0000000_chunk_0413.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0414,pile_of_law_0000000,414,chunks/pile_of_law_0000000_chunk_0414.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0415,pile_of_law_0000000,415,chunks/pile_of_law_0000000_chunk_0415.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0416,pile_of_law_0000000,416,chunks/pile_of_law_0000000_chunk_0416.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0417,pile_of_law_0000000,417,chunks/pile_of_law_0000000_chunk_0417.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0418,pile_of_law_0000000,418,chunks/pile_of_law_0000000_chunk_0418.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0419,pile_of_law_0000000,419,chunks/pile_of_law_0000000_chunk_0419.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0420,pile_of_law_0000000,420,chunks/pile_of_law_0000000_chunk_0420.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0421,pile_of_law_0000000,421,chunks/pile_of_law_0000000_chunk_0421.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0422,pile_of_law_0000000,422,chunks/pile_of_law_0000000_chunk_0422.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0423,pile_of_law_0000000,423,chunks/pile_of_law_0000000_chunk_0423.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0424,pile_of_law_0000000,424,chunks/pile_of_law_0000000_chunk_0424.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0425,pile_of_law_0000000,425,chunks/pile_of_law_0000000_chunk_0425.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0426,pile_of_law_0000000,426,chunks/pile_of_law_0000000_chunk_0426.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0427,pile_of_law_0000000,427,chunks/pile_of_law_0000000_chunk_0427.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0428,pile_of_law_0000000,428,chunks/pile_of_law_0000000_chunk_0428.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0429,pile_of_law_0000000,429,chunks/pile_of_law_0000000_chunk_0429.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0430,pile_of_law_0000000,430,chunks/pile_of_law_0000000_chunk_0430.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0431,pile_of_law_0000000,431,chunks/pile_of_law_0000000_chunk_0431.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0432,pile_of_law_0000000,432,chunks/pile_of_law_0000000_chunk_0432.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0433,pile_of_law_0000000,433,chunks/pile_of_law_0000000_chunk_0433.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0434,pile_of_law_0000000,434,chunks/pile_of_law_0000000_chunk_0434.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0435,pile_of_law_0000000,435,chunks/pile_of_law_0000000_chunk_0435.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0436,pile_of_law_0000000,436,chunks/pile_of_law_0000000_chunk_0436.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0437,pile_of_law_0000000,437,chunks/pile_of_law_0000000_chunk_0437.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0438,pile_of_law_0000000,438,chunks/pile_of_law_0000000_chunk_0438.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0439,pile_of_law_0000000,439,chunks/pile_of_law_0000000_chunk_0439.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0440,pile_of_law_0000000,440,chunks/pile_of_law_0000000_chunk_0440.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0441,pile_of_law_0000000,441,chunks/pile_of_law_0000000_chunk_0441.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0442,pile_of_law_0000000,442,chunks/pile_of_law_0000000_chunk_0442.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0443,pile_of_law_0000000,443,chunks/pile_of_law_0000000_chunk_0443.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0444,pile_of_law_0000000,444,chunks/pile_of_law_0000000_chunk_0444.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0445,pile_of_law_0000000,445,chunks/pile_of_law_0000000_chunk_0445.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0446,pile_of_law_0000000,446,chunks/pile_of_law_0000000_chunk_0446.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0447,pile_of_law_0000000,447,chunks/pile_of_law_0000000_chunk_0447.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0448,pile_of_law_0000000,448,chunks/pile_of_law_0000000_chunk_0448.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0449,pile_of_law_0000000,449,chunks/pile_of_law_0000000_chunk_0449.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0450,pile_of_law_0000000,450,chunks/pile_of_law_0000000_chunk_0450.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0451,pile_of_law_0000000,451,chunks/pile_of_law_0000000_chunk_0451.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0452,pile_of_law_0000000,452,chunks/pile_of_law_0000000_chunk_0452.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0453,pile_of_law_0000000,453,chunks/pile_of_law_0000000_chunk_0453.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0454,pile_of_law_0000000,454,chunks/pile_of_law_0000000_chunk_0454.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0455,pile_of_law_0000000,455,chunks/pile_of_law_0000000_chunk_0455.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0456,pile_of_law_0000000,456,chunks/pile_of_law_0000000_chunk_0456.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0457,pile_of_law_0000000,457,chunks/pile_of_law_0000000_chunk_0457.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0458,pile_of_law_0000000,458,chunks/pile_of_law_0000000_chunk_0458.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0459,pile_of_law_0000000,459,chunks/pile_of_law_0000000_chunk_0459.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0460,pile_of_law_0000000,460,chunks/pile_of_law_0000000_chunk_0460.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0461,pile_of_law_0000000,461,chunks/pile_of_law_0000000_chunk_0461.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0462,pile_of_law_0000000,462,chunks/pile_of_law_0000000_chunk_0462.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0463,pile_of_law_0000000,463,chunks/pile_of_law_0000000_chunk_0463.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0464,pile_of_law_0000000,464,chunks/pile_of_law_0000000_chunk_0464.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0465,pile_of_law_0000000,465,chunks/pile_of_law_0000000_chunk_0465.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0466,pile_of_law_0000000,466,chunks/pile_of_law_0000000_chunk_0466.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0467,pile_of_law_0000000,467,chunks/pile_of_law_0000000_chunk_0467.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0468,pile_of_law_0000000,468,chunks/pile_of_law_0000000_chunk_0468.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0469,pile_of_law_0000000,469,chunks/pile_of_law_0000000_chunk_0469.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0470,pile_of_law_0000000,470,chunks/pile_of_law_0000000_chunk_0470.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0471,pile_of_law_0000000,471,chunks/pile_of_law_0000000_chunk_0471.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0472,pile_of_law_0000000,472,chunks/pile_of_law_0000000_chunk_0472.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0473,pile_of_law_0000000,473,chunks/pile_of_law_0000000_chunk_0473.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0474,pile_of_law_0000000,474,chunks/pile_of_law_0000000_chunk_0474.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0475,pile_of_law_0000000,475,chunks/pile_of_law_0000000_chunk_0475.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
